"","flgs_number","pkts","bytes","state_number","dur","mean","stddev","sum","min","max","spkts","dpkts","sbytes","dbytes","rate","srate","drate","TnP_PDstIP","TnP_PerProto","AR_P_Proto_P_SrcIP","N_IN_Conn_P_DstIP","AR_P_Proto_P_Dport","attack","category","subcategory"
"3654909",1,2,120,1,1.038551,1.038551,0,1.038551,1.038551,1.038551,1,1,60,60,0.96288,0,0,153,114,4.28125,96,3.84891,1,"Reconnaissance","Service_Scan"
"3627498",1,1,60,1,0,0,0,0,0,0,1,0,60,0,0,0,0,100,100,0,100,0,1,"Reconnaissance","Service_Scan"
"3639626",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,58,58,8807.99,58,12345.7,1,"Reconnaissance","Service_Scan"
"3597581",1,2,120,1,0.000223,0.000223,0,0.000223,0.000223,0.000223,1,1,60,60,4484.305176,0,0,200,200,10372.9,100,8968.61,1,"Reconnaissance","Service_Scan"
"3583315",1,2,120,1,0.92597,0.92597,0,0.92597,0.92597,0.92597,1,1,60,60,1.079949,0,0,200,200,5.18578,100,2.1599,1,"Reconnaissance","OS_Fingerprint"
"3629407",2,4,240,1,0.005205,0.005205,0,0.005205,0.005205,0.005205,2,2,120,120,576.368896,192.122971,192.122971,400,400,771.915,100,768.492,1,"Reconnaissance","Service_Scan"
"3643839",1,2,134,1,8.4e-05,8.4e-05,0,8.4e-05,8.4e-05,8.4e-05,1,1,74,60,11904.761719,0,0,210,210,32766.4,100,23809.5,1,"Reconnaissance","Service_Scan"
"3651115",1,2,120,1,0.003195,0.003195,0,0.003195,0.003195,0.003195,1,1,60,60,312.989044,0,0,200,200,1009.7,100,625.978,1,"Reconnaissance","Service_Scan"
"3646581",1,2,120,1,4.4e-05,4.4e-05,0,4.4e-05,4.4e-05,4.4e-05,1,1,60,60,22727.273438,0,0,200,200,18930.4,100,45454.5,1,"Reconnaissance","Service_Scan"
"3641854",6,1,60,4,0.000167,0.000167,0,0.000167,0.000167,0.000167,1,0,60,0,0,0,0,58,58,9259.26,58,5988.02,1,"Reconnaissance","Service_Scan"
"3649005",1,2,134,1,0.002337,0.002337,0,0.002337,0.002337,0.002337,1,1,74,60,427.898987,0,0,206,206,31.7537,100,855.798,1,"Reconnaissance","Service_Scan"
"3614862",1,13,1113,6,0.197558,0.197558,0,0.197558,0.197558,0.197558,7,6,532,581,60.741657,30.370829,25.309023,1350,1350,12.3085,100,65.4538,1,"Reconnaissance","Service_Scan"
"3582156",1,2,120,1,0.000577,0.000577,0,0.000577,0.000577,0.000577,1,1,60,60,1733.102173,0,0,198,198,889.888,100,3466.2,1,"Reconnaissance","OS_Fingerprint"
"3624861",1,8,480,2,5.012867,2.00579,2.00579,4.011579,0,4.011579,8,0,480,0,1.396407,1.396407,0,428,326,3.88967,98,1.59589,1,"Reconnaissance","Service_Scan"
"3627346",1,1,60,1,0,0,0,0,0,0,1,0,60,0,0,0,0,100,100,0,100,0,1,"Reconnaissance","Service_Scan"
"3642689",6,1,60,4,0.000242,0.000242,0,0.000242,0.000242,0.000242,1,0,60,0,0,0,0,58,58,7371.01,58,8264.46,1,"Reconnaissance","Service_Scan"
"3617390",1,13,1113,6,0.197991,0.197991,0,0.197991,0.197991,0.197991,7,6,532,581,60.608814,30.304407,25.253674,1300,1300,65.5682,100,65.5602,1,"Reconnaissance","Service_Scan"
"3635745",1,2,120,1,0.00403,0.00403,0,0.00403,0.00403,0.00403,1,1,60,60,248.138962,0,0,195,195,587.135,100,496.278,1,"Reconnaissance","Service_Scan"
"3582252",1,2,120,1,0.003874,0.003874,0,0.003874,0.003874,0.003874,1,1,60,60,258.131134,0,0,195,195,628.517,100,516.262,1,"Reconnaissance","OS_Fingerprint"
"3664286",1,2,120,1,0.000852,0.000852,0,0.000852,0.000852,0.000852,1,1,60,60,1173.708862,0,0,200,200,1082.94,100,2347.42,1,"Reconnaissance","Service_Scan"
"3615666",1,13,1113,6,0.19898,0.19898,0,0.19898,0.19898,0.19898,7,6,532,581,60.307568,30.153784,25.128153,1300,1300,65.4355,100,65.537,1,"Reconnaissance","Service_Scan"
"3606482",6,1,60,4,9.6e-05,9.6e-05,0,9.6e-05,9.6e-05,9.6e-05,1,0,60,0,0,0,0,57,57,21472.4,57,10416.7,1,"Reconnaissance","Service_Scan"
"3632490",2,6,360,1,0.004675,0.002337,0.002011,0.004675,0.000326,0.004349,3,3,180,180,1069.518677,459.875854,427.807495,600,600,1287.54,100,1283.42,1,"Reconnaissance","Service_Scan"
"3659289",6,1,60,4,0.000105,0.000105,0,0.000105,0.000105,0.000105,1,0,60,0,0,0,0,74,74,7352.94,74,19047.6,1,"Reconnaissance","Service_Scan"
"3656017",6,1,60,4,0.000197,0.000197,0,0.000197,0.000197,0.000197,1,0,60,0,0,0,0,77,77,8504.92,77,4962.78,1,"Reconnaissance","Service_Scan"
"3636365",6,1,60,4,0.000239,0.000239,0,0.000239,0.000239,0.000239,1,0,60,0,0,0,0,166,22,12687.4,94,4184.1,1,"Reconnaissance","Service_Scan"
"3617285",1,13,1113,6,0.197767,0.197767,0,0.197767,0.197767,0.197767,7,6,532,581,60.677464,30.338732,25.282276,1300,1300,65.3568,100,65.4764,1,"Reconnaissance","Service_Scan"
"3598258",1,2,120,1,0,7e-06,7e-06,1.4e-05,0,1.4e-05,2,0,120,0,0,0,0,36,318,0,18,0,1,"Reconnaissance","Service_Scan"
"3666852",1,2,120,1,0.000697,0.000697,0,0.000697,0.000697,0.000697,1,1,60,60,1434.720215,0,0,200,200,1169.41,100,2869.44,1,"Reconnaissance","Service_Scan"
"3634805",1,2,120,1,0.003236,0.003236,0,0.003236,0.003236,0.003236,1,1,60,60,309.023499,0,0,200,200,887.024,100,618.047,1,"Reconnaissance","Service_Scan"
"3658176",6,1,60,4,0.000218,0.000218,0,0.000218,0.000218,0.000218,1,0,60,0,0,0,0,77,77,7521.77,77,4587.16,1,"Reconnaissance","Service_Scan"
"3628865",1,2,120,1,0.000559,0.000559,0,0.000559,0.000559,0.000559,1,1,60,60,1788.908691,0,0,200,200,5657.87,100,3577.82,1,"Reconnaissance","Service_Scan"
"3599349",1,26,4316,1,6.068501,0.055363,0.054744,0.110726,0.000619,0.110107,15,11,1550,2766,4.119634,2.306995,1.647853,1001,715,3.98803,93,3.21456,1,"Reconnaissance","Service_Scan"
"3589158",1,2,120,1,7.6e-05,7.6e-05,0,7.6e-05,7.6e-05,7.6e-05,1,1,60,60,13157.895508,0,0,265,265,20294.6,100,26315.8,1,"Reconnaissance","OS_Fingerprint"
"3603845",6,1,60,4,5.2e-05,5.2e-05,0,5.2e-05,5.2e-05,5.2e-05,1,0,60,0,0,0,0,61,59,22801.3,59,19230.8,1,"Reconnaissance","Service_Scan"
"3650595",1,2,134,1,0.003003,0.003003,0,0.003003,0.003003,0.003003,1,1,74,60,333.000336,0,0,203,203,64.067,100,666.001,1,"Reconnaissance","Service_Scan"
"3587078",1,2,120,1,3e-05,3e-05,0,3e-05,3e-05,3e-05,1,1,60,60,33333.335938,0,0,200,200,28781,100,66666.7,1,"Reconnaissance","OS_Fingerprint"
"3621726",1,2,120,1,0.000118,0.000118,0,0.000118,0.000118,0.000118,1,1,60,60,8474.576172,0,0,196,200,35126.2,98,38117.5,1,"Reconnaissance","Service_Scan"
"3614880",1,13,1113,6,0.198124,0.198124,0,0.198124,0.198124,0.198124,7,6,532,581,60.568127,30.284063,25.236719,1350,1350,12.3085,100,65.4538,1,"Reconnaissance","Service_Scan"
"3618732",1,13,1113,6,0.197737,0.197737,0,0.197737,0.197737,0.197737,7,6,532,581,60.686672,30.343336,25.286114,1300,1300,65.5758,100,65.5556,1,"Reconnaissance","Service_Scan"
"3654283",1,2,120,1,0.004323,0.004323,0,0.004323,0.004323,0.004323,1,1,60,60,231.320831,0,0,195,195,652.956,100,462.642,1,"Reconnaissance","Service_Scan"
"3641449",6,1,60,4,0.000138,0.000138,0,0.000138,0.000138,0.000138,1,0,60,0,0,0,0,57,57,8284.02,57,7246.38,1,"Reconnaissance","Service_Scan"
"3625514",1,2,120,1,0.000367,0.000367,0,0.000367,0.000367,0.000367,1,1,60,60,2724.795654,0,0,274,274,611.589,100,5449.59,1,"Reconnaissance","Service_Scan"
"3644166",1,2,134,1,3.1e-05,3.1e-05,0,3.1e-05,3.1e-05,3.1e-05,1,1,74,60,32258.064453,0,0,182,200,72279.6,91,64516.1,1,"Reconnaissance","Service_Scan"
"3612179",1,2,120,1,6.5e-05,6.5e-05,0,6.5e-05,6.5e-05,6.5e-05,1,1,60,60,15384.615234,0,0,200,200,26688,100,30769.2,1,"Reconnaissance","Service_Scan"
"3624986",1,2,120,1,0.001151,0.001151,0,0.001151,0.001151,0.001151,1,1,60,60,868.809692,0,0,234,234,9.26734,100,1737.62,1,"Reconnaissance","Service_Scan"
"3598335",1,2,120,1,4.8e-05,4.8e-05,0,4.8e-05,4.8e-05,4.8e-05,1,1,60,60,20833.332031,0,0,211,211,14517.7,100,41666.7,1,"Reconnaissance","Service_Scan"
"3620877",1,2,120,1,4.6e-05,4.6e-05,0,4.6e-05,4.6e-05,4.6e-05,1,1,60,60,21739.130859,0,0,198,200,32242.3,99,34250.1,1,"Reconnaissance","Service_Scan"
"3578541",1,2,120,1,0.00013,0.00013,0,0.00013,0.00013,0.00013,1,1,60,60,7692.307617,0,0,203,203,11186.4,100,15384.6,1,"Reconnaissance","OS_Fingerprint"
"3665090",1,2,120,1,0.003324,0.003324,0,0.003324,0.003324,0.003324,1,1,60,60,300.842377,0,0,200,200,898.977,100,601.685,1,"Reconnaissance","Service_Scan"
"3664361",1,2,120,1,0.000872,0.000872,0,0.000872,0.000872,0.000872,1,1,60,60,1146.78894,0,0,200,200,696.67,100,2293.58,1,"Reconnaissance","Service_Scan"
"3619574",1,2,120,1,9.3e-05,9.3e-05,0,9.3e-05,9.3e-05,9.3e-05,1,1,60,60,10752.6875,0,0,198,200,33898.3,99,35125.1,1,"Reconnaissance","Service_Scan"
"3602299",6,1,60,4,9.1e-05,9.1e-05,0,9.1e-05,9.1e-05,9.1e-05,1,0,60,0,0,0,0,58,58,17971.8,58,10989,1,"Reconnaissance","Service_Scan"
"3587726",1,2,120,1,8e-05,8e-05,0,8e-05,8e-05,8e-05,1,1,60,60,12500,0,0,201,201,33074.9,100,25000,1,"Reconnaissance","OS_Fingerprint"
"3657175",6,1,60,4,0.000183,0.000183,0,0.000183,0.000183,0.000183,1,0,60,0,0,0,0,69,69,6899.35,69,5464.48,1,"Reconnaissance","Service_Scan"
"3654252",1,2,120,1,0.001087,0.001087,0,0.001087,0.001087,0.001087,1,1,60,60,919.963196,0,0,195,195,652.956,100,1839.93,1,"Reconnaissance","Service_Scan"
"3664141",1,2,120,1,0.003016,0.003016,0,0.003016,0.003016,0.003016,1,1,60,60,331.565002,0,0,200,200,1662.52,100,663.13,1,"Reconnaissance","Service_Scan"
"3644555",1,2,134,1,6.3e-05,6.3e-05,0,6.3e-05,6.3e-05,6.3e-05,1,1,74,60,15873.015625,0,0,200,200,8172.27,100,31746,1,"Reconnaissance","Service_Scan"
"3623274",1,2,120,1,9.5e-05,9.5e-05,0,9.5e-05,9.5e-05,9.5e-05,1,1,60,60,10526.31543,0,0,200,200,33519.6,100,36920.8,1,"Reconnaissance","Service_Scan"
"3641278",6,1,60,4,0.000152,0.000152,0,0.000152,0.000152,0.000152,1,0,60,0,0,0,0,56,56,7847.53,56,6578.95,1,"Reconnaissance","Service_Scan"
"3648359",1,2,134,1,0.000663,0.000663,0,0.000663,0.000663,0.000663,1,1,74,60,1508.295654,0,0,206,206,33.5377,100,3016.59,1,"Reconnaissance","Service_Scan"
"3619194",1,2,120,1,3.5e-05,3.5e-05,0,3.5e-05,3.5e-05,3.5e-05,1,1,60,60,28571.427734,0,0,354,354,162.616,100,41495.8,1,"Reconnaissance","Service_Scan"
"3626160",1,2,120,1,0.000836,0.000836,0,0.000836,0.000836,0.000836,1,1,60,60,1196.172241,0,0,200,200,1782.34,100,2392.34,1,"Reconnaissance","Service_Scan"
"3647563",1,2,134,1,0.00084,0.00084,0,0.00084,0.00084,0.00084,1,1,74,60,1190.476196,0,0,202,202,94.5087,100,2380.95,1,"Reconnaissance","Service_Scan"
"3627050",1,1,60,1,0,0,0,0,0,0,1,0,60,0,0,0,0,100,100,0,100,0,1,"Reconnaissance","Service_Scan"
"3632812",1,2,120,1,0.00085,0.00085,0,0.00085,0.00085,0.00085,1,1,60,60,1176.470581,0,0,216,216,1836.31,100,2352.94,1,"Reconnaissance","Service_Scan"
"3593558",1,2,120,1,0.000555,0.000555,0,0.000555,0.000555,0.000555,1,1,60,60,1801.80188,0,0,371,371,2.01923,100,3603.6,1,"Reconnaissance","OS_Fingerprint"
"3642309",6,1,60,4,7e-05,7e-05,0,7e-05,7e-05,7e-05,1,0,60,0,0,0,0,57,57,7534.98,57,14285.7,1,"Reconnaissance","Service_Scan"
"3622060",1,2,120,1,5.7e-05,5.7e-05,0,5.7e-05,5.7e-05,5.7e-05,1,1,60,60,17543.859375,0,0,200,200,63097.5,100,44642.9,1,"Reconnaissance","Service_Scan"
"3637639",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,86,86,74918.6,86,0,1,"Reconnaissance","Service_Scan"
"3602154",6,1,60,4,1.2e-05,1.2e-05,0,1.2e-05,1.2e-05,1.2e-05,1,0,60,0,0,0,0,58,58,30800.8,58,83333.3,1,"Reconnaissance","Service_Scan"
"3637757",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,86,86,65749.2,86,0,1,"Reconnaissance","Service_Scan"
"3626601",1,3,180,1,0.005442,0.005442,0,0.005442,0.005442,0.005442,1,2,60,120,367.511932,0,183.755966,331,331,685.492,100,551.268,1,"Reconnaissance","Service_Scan"
"3628246",1,2,120,1,0.003082,0.003082,0,0.003082,0.003082,0.003082,1,1,60,60,324.46463,0,0,200,200,1097.39,100,648.929,1,"Reconnaissance","Service_Scan"
"3652655",1,2,120,1,0.004493,0.004493,0,0.004493,0.004493,0.004493,1,1,60,60,222.568436,0,0,197,197,451.417,100,445.137,1,"Reconnaissance","Service_Scan"
"3582507",1,2,120,1,1.00472,1.00472,0,1.00472,1.00472,1.00472,1,1,60,60,0.995302,0,0,197,197,7.997,100,3.87687,1,"Reconnaissance","OS_Fingerprint"
"3595275",1,2,120,1,5.1e-05,5.1e-05,0,5.1e-05,5.1e-05,5.1e-05,1,1,60,60,19607.84375,0,0,211,211,27009.7,100,39215.7,1,"Reconnaissance","OS_Fingerprint"
"3667357",1,2,120,1,0.003308,0.003308,0,0.003308,0.003308,0.003308,1,1,60,60,302.297455,0,0,200,200,801.555,100,604.595,1,"Reconnaissance","Service_Scan"
"3647680",1,2,134,1,0.000428,0.000428,0,0.000428,0.000428,0.000428,1,1,74,60,2336.448486,0,0,200,200,3693.31,100,4672.9,1,"Reconnaissance","Service_Scan"
"3642057",6,1,60,4,0.000145,0.000145,0,0.000145,0.000145,0.000145,1,0,60,0,0,0,0,62,62,7239.38,62,6896.55,1,"Reconnaissance","Service_Scan"
"3578068",1,2,120,1,0.000224,0.000224,0,0.000224,0.000224,0.000224,1,1,60,60,4464.285645,0,0,200,200,15256.7,100,8928.57,1,"Reconnaissance","OS_Fingerprint"
"3583020",1,2,120,1,0.003571,0.003571,0,0.003571,0.003571,0.003571,1,1,60,60,280.0336,0,0,198,198,818.496,100,560.067,1,"Reconnaissance","OS_Fingerprint"
"3589831",1,2,120,1,8.4e-05,8.4e-05,0,8.4e-05,8.4e-05,8.4e-05,1,1,60,60,11904.761719,0,0,200,200,27510.3,100,23809.5,1,"Reconnaissance","OS_Fingerprint"
"3665475",1,2,120,1,0.003842,0.003842,0,0.003842,0.003842,0.003842,1,1,60,60,260.281097,0,0,194,194,608.008,100,520.562,1,"Reconnaissance","Service_Scan"
"3664725",1,2,120,1,0.003591,0.003591,0,0.003591,0.003591,0.003591,1,1,60,60,278.473969,0,0,200,200,1428.53,100,556.948,1,"Reconnaissance","Service_Scan"
"3592606",1,2,120,1,0.000905,0.000905,0,0.000905,0.000905,0.000905,1,1,60,60,1104.97229,0,0,200,200,2012.23,100,2209.94,1,"Reconnaissance","OS_Fingerprint"
"3578734",1,2,120,1,0.000198,0.000198,0,0.000198,0.000198,0.000198,1,1,60,60,5050.505371,0,0,200,200,8934.55,100,10101,1,"Reconnaissance","OS_Fingerprint"
"3636951",1,2,120,1,0.001162,0.001162,0,0.001162,0.001162,0.001162,1,1,60,60,860.585205,0,0,199,199,737.469,100,1721.17,1,"Reconnaissance","Service_Scan"
"3597206",1,2,120,1,3.9e-05,3.9e-05,0,3.9e-05,3.9e-05,3.9e-05,1,1,60,60,25641.027344,0,0,243,243,1236.08,100,51282.1,1,"Reconnaissance","Service_Scan"
"3657645",6,1,60,4,0.000176,0.000176,0,0.000176,0.000176,0.000176,1,0,60,0,0,0,0,75,75,8699.86,75,5681.82,1,"Reconnaissance","Service_Scan"
"3616393",1,13,1113,6,0.199145,0.199145,0,0.199145,0.199145,0.199145,7,6,532,581,60.257599,30.128799,25.107334,1300,1300,65.6045,100,65.5831,1,"Reconnaissance","Service_Scan"
"3612586",1,23,4150,6,0.156851,0.156851,0,0.156851,0.156851,0.156851,14,9,1726,2424,140.260513,82.88121,51.003822,1385,1385,28.4812,100,16.0955,1,"Reconnaissance","Service_Scan"
"3659606",6,1,60,4,0.00012,0.00012,0,0.00012,0.00012,0.00012,1,0,60,0,0,0,0,57,57,7782.1,57,8333.33,1,"Reconnaissance","Service_Scan"
"3622679",1,2,120,1,4.7e-05,4.7e-05,0,4.7e-05,4.7e-05,4.7e-05,1,1,60,60,21276.595703,0,0,200,200,35416.7,100,40120.4,1,"Reconnaissance","Service_Scan"
"3603585",6,1,60,4,6.2e-05,6.2e-05,0,6.2e-05,6.2e-05,6.2e-05,1,0,60,0,0,0,0,60,58,20348.8,58,32258.1,1,"Reconnaissance","Service_Scan"
"3582438",1,2,120,1,0.003381,0.003381,0,0.003381,0.003381,0.003381,1,1,60,60,295.770477,0,0,200,200,38.3505,100,591.541,1,"Reconnaissance","OS_Fingerprint"
"3596619",1,2,120,1,4.5e-05,4.5e-05,0,4.5e-05,4.5e-05,4.5e-05,1,1,60,60,22222.222656,0,0,200,200,136054,100,44444.4,1,"Reconnaissance","Service_Scan"
"3585881",1,1,60,3,0,0,0,0,0,0,1,0,60,0,0,0,0,157,157,15937.5,100,0,1,"Reconnaissance","OS_Fingerprint"
"3613749",1,12,2435,6,0.166518,0.166518,0,0.166518,0.166518,0.166518,7,5,646,1789,66.058922,36.032139,24.021427,1340,1340,20.5323,100,7.55837,1,"Reconnaissance","Service_Scan"
"3613550",1,2,120,1,0.00046,0.00046,0,0.00046,0.00046,0.00046,1,1,60,60,2173.913086,0,0,200,200,3189.64,100,4347.83,1,"Reconnaissance","Service_Scan"
"3590306",1,9,624,6,5.005799,0.101764,0.101365,0.203528,0.000399,0.203129,5,4,352,272,1.598147,0.799073,0.599305,945,945,2.2457,100,1.93584,1,"Reconnaissance","OS_Fingerprint"
"3584706",1,2,120,1,0.006806,0.006806,0,0.006806,0.006806,0.006806,1,1,60,60,146.929184,0,0,195,195,297.814,100,293.858,1,"Reconnaissance","OS_Fingerprint"
"3611980",1,2,120,1,5e-06,5e-06,0,5e-06,5e-06,5e-06,1,1,60,60,2e+05,0,0,200,200,29048.7,100,4e+05,1,"Reconnaissance","Service_Scan"
"3644310",1,2,134,1,0.000186,0.000186,0,0.000186,0.000186,0.000186,1,1,74,60,5376.34375,0,0,198,200,65389.7,99,10752.7,1,"Reconnaissance","Service_Scan"
"3636048",1,2,120,1,0.001504,0.001504,0,0.001504,0.001504,0.001504,1,1,60,60,664.893616,0,0,194,194,576.816,100,1329.79,1,"Reconnaissance","Service_Scan"
"3577416",1,2,120,1,0,1e-05,1e-05,2e-05,0,2e-05,2,0,120,0,0,0,0,32,207,0,16,0,1,"Reconnaissance","OS_Fingerprint"
"3594546",1,2,120,1,0.000906,0.000906,0,0.000906,0.000906,0.000906,1,1,60,60,1103.752808,0,0,216,216,1721.72,100,2207.51,1,"Reconnaissance","OS_Fingerprint"
"3666227",1,2,120,1,0.004186,0.004186,0,0.004186,0.004186,0.004186,1,1,60,60,238.891525,0,0,196,196,583.58,100,477.783,1,"Reconnaissance","Service_Scan"
"3653989",1,2,120,1,0.00099,0.00099,0,0.00099,0.00099,0.00099,1,1,60,60,1010.101013,0,0,200,200,3993.84,100,2020.2,1,"Reconnaissance","Service_Scan"
"3583801",1,2,120,1,0.001688,0.001688,0,0.001688,0.001688,0.001688,1,1,60,60,592.417053,0,0,185,185,596.507,100,1184.83,1,"Reconnaissance","OS_Fingerprint"
"3649123",1,2,134,1,0.001191,0.001191,0,0.001191,0.001191,0.001191,1,1,74,60,839.630554,0,0,211,211,18.496,100,1679.26,1,"Reconnaissance","Service_Scan"
"3624851",1,2,120,1,3.6e-05,3.6e-05,0,3.6e-05,3.6e-05,3.6e-05,1,1,60,60,27777.777344,0,0,428,326,31578.9,98,1942.9,1,"Reconnaissance","Service_Scan"
"3606109",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,58,58,17010.9,58,46511.6,1,"Reconnaissance","Service_Scan"
"3616039",1,13,1113,6,0.198529,0.198529,0,0.198529,0.198529,0.198529,7,6,532,581,60.444569,30.222284,25.185236,1300,1300,55.9422,100,63.1343,1,"Reconnaissance","Service_Scan"
"3624616",1,6,360,1,0.007687,0.007687,0,0.007687,0.007687,0.007687,3,3,180,180,650.448792,260.179535,260.179535,459,459,679.033,100,780.539,1,"Reconnaissance","Service_Scan"
"3626643",1,5,300,1,0.006032,0.006032,0,0.006032,0.006032,0.006032,2,3,120,180,663.130005,165.782501,331.565002,448,448,774.439,100,828.912,1,"Reconnaissance","Service_Scan"
"3639975",6,1,82,4,0.000139,0.000139,0,0.000139,0.000139,0.000139,1,0,82,0,0,0,0,57,57,8875.74,57,14388.5,1,"Reconnaissance","Service_Scan"
"3663958",1,2,120,1,0.003923,0.003923,0,0.003923,0.003923,0.003923,1,1,60,60,254.906967,0,0,197,197,677.104,100,509.814,1,"Reconnaissance","Service_Scan"
"3617154",1,13,1113,6,0.200066,0.200066,0,0.200066,0.200066,0.200066,7,6,532,581,59.980206,29.990103,24.991753,1300,1300,65.5496,100,62.9508,1,"Reconnaissance","Service_Scan"
"3602870",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,60,60,50675.7,60,0,1,"Reconnaissance","Service_Scan"
"3585314",1,2,120,1,0.001132,0.001132,0,0.001132,0.001132,0.001132,1,1,60,60,883.392212,0,0,200,200,1565.03,100,1766.78,1,"Reconnaissance","OS_Fingerprint"
"3663397",6,1,60,4,0.000105,0.000105,0,0.000105,0.000105,0.000105,1,0,60,0,0,0,0,58,58,9621.99,58,19047.6,1,"Reconnaissance","Service_Scan"
"3662704",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,57,57,8138.9,57,10204.1,1,"Reconnaissance","Service_Scan"
"3648934",2,3,208,1,1.001434,1.001434,0,1.001434,1.001434,1.001434,2,1,148,60,1.997136,0.998568,0,207,207,28.7355,100,2.9957,1,"Reconnaissance","Service_Scan"
"3632476",2,6,360,1,0.004652,0.002326,0.00199,0.004652,0.000336,0.004316,3,3,180,180,1074.806519,463.392059,429.922607,600,600,1287.54,100,1289.77,1,"Reconnaissance","Service_Scan"
"3645014",1,2,120,1,0.001577,0.001577,0,0.001577,0.001577,0.001577,1,1,60,60,634.115417,0,0,200,200,5828.02,100,1268.23,1,"Reconnaissance","Service_Scan"
"3655109",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,95,95,31604.5,95,72463.8,1,"Reconnaissance","Service_Scan"
"3582793",1,2,120,1,0.004258,0.004258,0,0.004258,0.004258,0.004258,1,1,60,60,234.852051,0,0,197,197,569.391,100,469.704,1,"Reconnaissance","OS_Fingerprint"
"3665973",1,2,120,1,0.000443,0.000443,0,0.000443,0.000443,0.000443,1,1,60,60,2257.336426,0,0,200,200,4329.29,100,4514.67,1,"Reconnaissance","Service_Scan"
"3578048",1,2,120,1,7.3e-05,7.3e-05,0,7.3e-05,7.3e-05,7.3e-05,1,1,60,60,13698.629883,0,0,200,200,15256.7,100,27397.3,1,"Reconnaissance","OS_Fingerprint"
"3601792",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,58,58,19830,58,0,1,"Reconnaissance","Service_Scan"
"3634695",1,2,120,1,0.000598,0.000598,0,0.000598,0.000598,0.000598,1,1,60,60,1672.240723,0,0,200,200,1608.64,100,3344.48,1,"Reconnaissance","Service_Scan"
"3628452",1,2,120,1,0.003877,0.003877,0,0.003877,0.003877,0.003877,1,1,60,60,257.931396,0,0,186,186,698.823,100,515.863,1,"Reconnaissance","Service_Scan"
"3630053",1,2,120,1,0.001306,0.001306,0,0.001306,0.001306,0.001306,1,1,60,60,765.696777,0,0,210,210,1657.93,100,1531.39,1,"Reconnaissance","Service_Scan"
"3611217",1,2,120,1,0.000131,0.000131,0,0.000131,0.000131,0.000131,1,1,60,60,7633.588379,0,0,1033,1033,26.2455,100,15267.2,1,"Reconnaissance","Service_Scan"
"3645817",1,2,120,1,7.4e-05,7.4e-05,0,7.4e-05,7.4e-05,7.4e-05,1,1,60,60,13513.512695,0,0,201,201,29986.6,100,27027,1,"Reconnaissance","Service_Scan"
"3594401",1,2,120,1,0.000782,0.000782,0,0.000782,0.000782,0.000782,1,1,60,60,1278.772339,0,0,200,200,3217.81,100,2557.54,1,"Reconnaissance","OS_Fingerprint"
"3598178",1,2,120,1,3.3e-05,3.3e-05,0,3.3e-05,3.3e-05,3.3e-05,1,1,60,60,30303.029297,0,0,162,200,9473.13,81,60606.1,1,"Reconnaissance","Service_Scan"
"3665967",1,2,120,1,0.000337,0.000337,0,0.000337,0.000337,0.000337,1,1,60,60,2967.358887,0,0,200,200,4329.29,100,5934.72,1,"Reconnaissance","Service_Scan"
"3625243",1,2,120,1,0.000695,0.000695,0,0.000695,0.000695,0.000695,1,1,60,60,1438.848877,0,0,211,211,1300.73,100,2877.7,1,"Reconnaissance","Service_Scan"
"3585934",1,2,120,1,0.000299,0.000299,0,0.000299,0.000299,0.000299,1,1,60,60,3344.481445,0,0,181,181,6878.34,100,6688.96,1,"Reconnaissance","OS_Fingerprint"
"3647461",1,2,134,1,0.000918,0.000918,0,0.000918,0.000918,0.000918,1,1,74,60,1089.324585,0,0,201,201,181.842,100,2178.65,1,"Reconnaissance","Service_Scan"
"3626891",1,4,240,1,0.002221,0.002221,0,0.002221,0.002221,0.002221,2,2,120,120,1350.74292,450.24765,450.24765,431,431,1293.48,100,1800.99,1,"Reconnaissance","Service_Scan"
"3578444",1,2,120,1,1.9e-05,1.9e-05,0,1.9e-05,1.9e-05,1.9e-05,1,1,60,60,52631.582031,0,0,301,301,4.54379,100,105263,1,"Reconnaissance","OS_Fingerprint"
"3631708",1,2,120,1,0.001948,0.001948,0,0.001948,0.001948,0.001948,1,1,60,60,513.346985,0,0,200,200,883.923,100,1026.69,1,"Reconnaissance","Service_Scan"
"3636125",1,2,120,1,0.00149,0.00149,0,0.00149,0.00149,0.00149,1,1,60,60,671.14093,0,0,200,200,586.968,100,1342.28,1,"Reconnaissance","Service_Scan"
"3644538",1,2,134,1,2.1e-05,2.1e-05,0,2.1e-05,2.1e-05,2.1e-05,1,1,74,60,47619.046875,0,0,200,200,8172.27,100,95238.1,1,"Reconnaissance","Service_Scan"
"3626792",1,5,300,1,0.004898,0.004898,0,0.004898,0.004898,0.004898,2,3,120,180,816.659851,204.164963,408.329926,497,497,978.664,100,1020.82,1,"Reconnaissance","Service_Scan"
